"","flips","player","result","change","streak","num_Make","prior_makes_3"
"78095","Make",781,1,0,39350,5,TRUE
"78096","Miss",781,0,1,39351,0,TRUE
"78097","Miss",781,0,0,39351,0,FALSE
"78098","Make",781,1,1,39352,1,FALSE
"78099","Make",781,1,0,39352,2,FALSE
"78100","Miss",781,0,1,39353,0,FALSE
"78101","Miss",782,0,1,39354,0,FALSE
"78102","Make",782,1,1,39355,1,FALSE
"78103","Make",782,1,0,39355,2,FALSE
"78104","Miss",782,0,1,39356,0,FALSE
"78105","Make",782,1,1,39357,1,FALSE
"78106","Make",782,1,0,39357,2,FALSE
"78107","Make",782,1,0,39357,3,FALSE
"78108","Miss",782,0,1,39358,0,TRUE
"78109","Miss",782,0,0,39358,0,FALSE
"78110","Miss",782,0,0,39358,0,FALSE
"78111","Make",782,1,1,39359,1,FALSE
"78112","Miss",782,0,1,39360,0,FALSE
"78113","Miss",782,0,0,39360,0,FALSE
"78114","Miss",782,0,0,39360,0,FALSE
"78115","Make",782,1,1,39361,1,FALSE
"78116","Make",782,1,0,39361,2,FALSE
"78117","Make",782,1,0,39361,3,FALSE
"78118","Miss",782,0,1,39362,0,TRUE
"78119","Make",782,1,1,39363,1,FALSE
"78120","Make",782,1,0,39363,2,FALSE
"78121","Make",782,1,0,39363,3,FALSE
"78122","Miss",782,0,1,39364,0,TRUE
"78123","Make",782,1,1,39365,1,FALSE
"78124","Make",782,1,0,39365,2,FALSE
"78125","Make",782,1,0,39365,3,FALSE
"78126","Make",782,1,0,39365,4,TRUE
"78127","Miss",782,0,1,39366,0,TRUE
"78128","Make",782,1,1,39367,1,FALSE
"78129","Miss",782,0,1,39368,0,FALSE
"78130","Miss",782,0,0,39368,0,FALSE
"78131","Miss",782,0,0,39368,0,FALSE
"78132","Miss",782,0,0,39368,0,FALSE
"78133","Miss",782,0,0,39368,0,FALSE
"78134","Make",782,1,1,39369,1,FALSE
"78135","Miss",782,0,1,39370,0,FALSE
"78136","Miss",782,0,0,39370,0,FALSE
"78137","Make",782,1,1,39371,1,FALSE
"78138","Make",782,1,0,39371,2,FALSE
"78139","Make",782,1,0,39371,3,FALSE
"78140","Miss",782,0,1,39372,0,TRUE
"78141","Miss",782,0,0,39372,0,FALSE
"78142","Make",782,1,1,39373,1,FALSE
"78143","Miss",782,0,1,39374,0,FALSE
"78144","Miss",782,0,0,39374,0,FALSE
"78145","Make",782,1,1,39375,1,FALSE
"78146","Make",782,1,0,39375,2,FALSE
"78147","Miss",782,0,1,39376,0,FALSE
"78148","Miss",782,0,0,39376,0,FALSE
"78149","Miss",782,0,0,39376,0,FALSE
"78150","Miss",782,0,0,39376,0,FALSE
"78151","Make",782,1,1,39377,1,FALSE
"78152","Make",782,1,0,39377,2,FALSE
"78153","Miss",782,0,1,39378,0,FALSE
"78154","Miss",782,0,0,39378,0,FALSE
"78155","Make",782,1,1,39379,1,FALSE
"78156","Miss",782,0,1,39380,0,FALSE
"78157","Make",782,1,1,39381,1,FALSE
"78158","Make",782,1,0,39381,2,FALSE
"78159","Make",782,1,0,39381,3,FALSE
"78160","Miss",782,0,1,39382,0,TRUE
"78161","Miss",782,0,0,39382,0,FALSE
"78162","Miss",782,0,0,39382,0,FALSE
"78163","Miss",782,0,0,39382,0,FALSE
"78164","Make",782,1,1,39383,1,FALSE
"78165","Make",782,1,0,39383,2,FALSE
"78166","Miss",782,0,1,39384,0,FALSE
"78167","Miss",782,0,0,39384,0,FALSE
"78168","Miss",782,0,0,39384,0,FALSE
"78169","Miss",782,0,0,39384,0,FALSE
"78170","Miss",782,0,0,39384,0,FALSE
"78171","Miss",782,0,0,39384,0,FALSE
"78172","Make",782,1,1,39385,1,FALSE
"78173","Make",782,1,0,39385,2,FALSE
"78174","Miss",782,0,1,39386,0,FALSE
"78175","Miss",782,0,0,39386,0,FALSE
"78176","Make",782,1,1,39387,1,FALSE
"78177","Miss",782,0,1,39388,0,FALSE
"78178","Make",782,1,1,39389,1,FALSE
"78179","Miss",782,0,1,39390,0,FALSE
"78180","Miss",782,0,0,39390,0,FALSE
"78181","Miss",782,0,0,39390,0,FALSE
"78182","Miss",782,0,0,39390,0,FALSE
"78183","Miss",782,0,0,39390,0,FALSE
"78184","Miss",782,0,0,39390,0,FALSE
"78185","Miss",782,0,0,39390,0,FALSE
"78186","Miss",782,0,0,39390,0,FALSE
"78187","Make",782,1,1,39391,1,FALSE
"78188","Make",782,1,0,39391,2,FALSE
"78189","Miss",782,0,1,39392,0,FALSE
"78190","Make",782,1,1,39393,1,FALSE
"78191","Make",782,1,0,39393,2,FALSE
"78192","Miss",782,0,1,39394,0,FALSE
"78193","Make",782,1,1,39395,1,FALSE
"78194","Miss",782,0,1,39396,0,FALSE
"78195","Miss",782,0,0,39396,0,FALSE
"78196","Make",782,1,1,39397,1,FALSE
"78197","Make",782,1,0,39397,2,FALSE
"78198","Make",782,1,0,39397,3,FALSE
"78199","Miss",782,0,1,39398,0,TRUE
"78200","Miss",782,0,0,39398,0,FALSE
"78201","Miss",783,0,1,39399,0,FALSE
"78202","Miss",783,0,0,39399,0,FALSE
"78203","Miss",783,0,0,39399,0,FALSE
"78204","Miss",783,0,0,39399,0,FALSE
"78205","Miss",783,0,0,39399,0,FALSE
"78206","Miss",783,0,0,39399,0,FALSE
"78207","Make",783,1,1,39400,1,FALSE
"78208","Miss",783,0,1,39401,0,FALSE
"78209","Miss",783,0,0,39401,0,FALSE
"78210","Make",783,1,1,39402,1,FALSE
"78211","Miss",783,0,1,39403,0,FALSE
"78212","Miss",783,0,0,39403,0,FALSE
"78213","Miss",783,0,0,39403,0,FALSE
"78214","Make",783,1,1,39404,1,FALSE
"78215","Make",783,1,0,39404,2,FALSE
"78216","Make",783,1,0,39404,3,FALSE
"78217","Make",783,1,0,39404,4,TRUE
"78218","Make",783,1,0,39404,5,TRUE
"78219","Miss",783,0,1,39405,0,TRUE
"78220","Make",783,1,1,39406,1,FALSE
"78221","Make",783,1,0,39406,2,FALSE
"78222","Miss",783,0,1,39407,0,FALSE
"78223","Make",783,1,1,39408,1,FALSE
"78224","Make",783,1,0,39408,2,FALSE
"78225","Miss",783,0,1,39409,0,FALSE
"78226","Make",783,1,1,39410,1,FALSE
"78227","Make",783,1,0,39410,2,FALSE
"78228","Make",783,1,0,39410,3,FALSE
"78229","Make",783,1,0,39410,4,TRUE
"78230","Make",783,1,0,39410,5,TRUE
"78231","Miss",783,0,1,39411,0,TRUE
"78232","Make",783,1,1,39412,1,FALSE
"78233","Make",783,1,0,39412,2,FALSE
"78234","Miss",783,0,1,39413,0,FALSE
"78235","Make",783,1,1,39414,1,FALSE
"78236","Make",783,1,0,39414,2,FALSE
"78237","Make",783,1,0,39414,3,FALSE
"78238","Miss",783,0,1,39415,0,TRUE
"78239","Miss",783,0,0,39415,0,FALSE
"78240","Miss",783,0,0,39415,0,FALSE
"78241","Miss",783,0,0,39415,0,FALSE
"78242","Miss",783,0,0,39415,0,FALSE
"78243","Miss",783,0,0,39415,0,FALSE
"78244","Miss",783,0,0,39415,0,FALSE
"78245","Make",783,1,1,39416,1,FALSE
"78246","Miss",783,0,1,39417,0,FALSE
"78247","Make",783,1,1,39418,1,FALSE
"78248","Miss",783,0,1,39419,0,FALSE
"78249","Make",783,1,1,39420,1,FALSE
"78250","Make",783,1,0,39420,2,FALSE
"78251","Miss",783,0,1,39421,0,FALSE
"78252","Make",783,1,1,39422,1,FALSE
"78253","Make",783,1,0,39422,2,FALSE
"78254","Miss",783,0,1,39423,0,FALSE
"78255","Make",783,1,1,39424,1,FALSE
"78256","Miss",783,0,1,39425,0,FALSE
"78257","Make",783,1,1,39426,1,FALSE
"78258","Make",783,1,0,39426,2,FALSE
"78259","Miss",783,0,1,39427,0,FALSE
"78260","Make",783,1,1,39428,1,FALSE
"78261","Make",783,1,0,39428,2,FALSE
"78262","Miss",783,0,1,39429,0,FALSE
"78263","Make",783,1,1,39430,1,FALSE
"78264","Make",783,1,0,39430,2,FALSE
"78265","Make",783,1,0,39430,3,FALSE
"78266","Miss",783,0,1,39431,0,TRUE
"78267","Make",783,1,1,39432,1,FALSE
"78268","Miss",783,0,1,39433,0,FALSE
"78269","Make",783,1,1,39434,1,FALSE
"78270","Make",783,1,0,39434,2,FALSE
"78271","Make",783,1,0,39434,3,FALSE
"78272","Miss",783,0,1,39435,0,TRUE
"78273","Miss",783,0,0,39435,0,FALSE
"78274","Make",783,1,1,39436,1,FALSE
"78275","Miss",783,0,1,39437,0,FALSE
"78276","Make",783,1,1,39438,1,FALSE
"78277","Miss",783,0,1,39439,0,FALSE
"78278","Miss",783,0,0,39439,0,FALSE
"78279","Miss",783,0,0,39439,0,FALSE
"78280","Miss",783,0,0,39439,0,FALSE
"78281","Miss",783,0,0,39439,0,FALSE
"78282","Miss",783,0,0,39439,0,FALSE
"78283","Make",783,1,1,39440,1,FALSE
"78284","Miss",783,0,1,39441,0,FALSE
"78285","Make",783,1,1,39442,1,FALSE
"78286","Make",783,1,0,39442,2,FALSE
"78287","Make",783,1,0,39442,3,FALSE
"78288","Make",783,1,0,39442,4,TRUE
"78289","Make",783,1,0,39442,5,TRUE
"78290","Miss",783,0,1,39443,0,TRUE
"78291","Make",783,1,1,39444,1,FALSE
"78292","Miss",783,0,1,39445,0,FALSE
"78293","Make",783,1,1,39446,1,FALSE
"78294","Miss",783,0,1,39447,0,FALSE
"78295","Miss",783,0,0,39447,0,FALSE
"78296","Miss",783,0,0,39447,0,FALSE
"78297","Make",783,1,1,39448,1,FALSE
"78298","Miss",783,0,1,39449,0,FALSE
"78299","Make",783,1,1,39450,1,FALSE
"78300","Make",783,1,0,39450,2,FALSE
"78301","Make",784,1,1,39451,1,FALSE
"78302","Miss",784,0,1,39452,0,FALSE
"78303","Make",784,1,1,39453,1,FALSE
"78304","Make",784,1,0,39453,2,FALSE
"78305","Miss",784,0,1,39454,0,FALSE
"78306","Miss",784,0,0,39454,0,FALSE
"78307","Make",784,1,1,39455,1,FALSE
"78308","Miss",784,0,1,39456,0,FALSE
"78309","Make",784,1,1,39457,1,FALSE
"78310","Miss",784,0,1,39458,0,FALSE
"78311","Make",784,1,1,39459,1,FALSE
"78312","Miss",784,0,1,39460,0,FALSE
"78313","Miss",784,0,0,39460,0,FALSE
"78314","Miss",784,0,0,39460,0,FALSE
"78315","Miss",784,0,0,39460,0,FALSE
"78316","Make",784,1,1,39461,1,FALSE
"78317","Miss",784,0,1,39462,0,FALSE
"78318","Make",784,1,1,39463,1,FALSE
"78319","Miss",784,0,1,39464,0,FALSE
"78320","Make",784,1,1,39465,1,FALSE
"78321","Miss",784,0,1,39466,0,FALSE
"78322","Make",784,1,1,39467,1,FALSE
"78323","Miss",784,0,1,39468,0,FALSE
"78324","Miss",784,0,0,39468,0,FALSE
"78325","Make",784,1,1,39469,1,FALSE
"78326","Miss",784,0,1,39470,0,FALSE
"78327","Miss",784,0,0,39470,0,FALSE
"78328","Miss",784,0,0,39470,0,FALSE
"78329","Miss",784,0,0,39470,0,FALSE
"78330","Miss",784,0,0,39470,0,FALSE
"78331","Make",784,1,1,39471,1,FALSE
"78332","Miss",784,0,1,39472,0,FALSE
"78333","Miss",784,0,0,39472,0,FALSE
"78334","Make",784,1,1,39473,1,FALSE
"78335","Make",784,1,0,39473,2,FALSE
"78336","Make",784,1,0,39473,3,FALSE
"78337","Make",784,1,0,39473,4,TRUE
"78338","Miss",784,0,1,39474,0,TRUE
"78339","Miss",784,0,0,39474,0,FALSE
"78340","Miss",784,0,0,39474,0,FALSE
"78341","Make",784,1,1,39475,1,FALSE
"78342","Miss",784,0,1,39476,0,FALSE
"78343","Make",784,1,1,39477,1,FALSE
"78344","Miss",784,0,1,39478,0,FALSE
"78345","Make",784,1,1,39479,1,FALSE
"78346","Miss",784,0,1,39480,0,FALSE
"78347","Miss",784,0,0,39480,0,FALSE
"78348","Miss",784,0,0,39480,0,FALSE
"78349","Miss",784,0,0,39480,0,FALSE
"78350","Make",784,1,1,39481,1,FALSE
"78351","Miss",784,0,1,39482,0,FALSE
"78352","Make",784,1,1,39483,1,FALSE
"78353","Make",784,1,0,39483,2,FALSE
"78354","Miss",784,0,1,39484,0,FALSE
"78355","Make",784,1,1,39485,1,FALSE
"78356","Miss",784,0,1,39486,0,FALSE
"78357","Make",784,1,1,39487,1,FALSE
"78358","Make",784,1,0,39487,2,FALSE
"78359","Miss",784,0,1,39488,0,FALSE
"78360","Miss",784,0,0,39488,0,FALSE
"78361","Miss",784,0,0,39488,0,FALSE
"78362","Make",784,1,1,39489,1,FALSE
"78363","Make",784,1,0,39489,2,FALSE
"78364","Make",784,1,0,39489,3,FALSE
"78365","Make",784,1,0,39489,4,TRUE
"78366","Miss",784,0,1,39490,0,TRUE
"78367","Miss",784,0,0,39490,0,FALSE
"78368","Make",784,1,1,39491,1,FALSE
"78369","Make",784,1,0,39491,2,FALSE
"78370","Miss",784,0,1,39492,0,FALSE
"78371","Miss",784,0,0,39492,0,FALSE
"78372","Miss",784,0,0,39492,0,FALSE
"78373","Miss",784,0,0,39492,0,FALSE
"78374","Make",784,1,1,39493,1,FALSE
"78375","Miss",784,0,1,39494,0,FALSE
"78376","Miss",784,0,0,39494,0,FALSE
"78377","Miss",784,0,0,39494,0,FALSE
"78378","Make",784,1,1,39495,1,FALSE
"78379","Miss",784,0,1,39496,0,FALSE
"78380","Make",784,1,1,39497,1,FALSE
"78381","Miss",784,0,1,39498,0,FALSE
"78382","Make",784,1,1,39499,1,FALSE
"78383","Miss",784,0,1,39500,0,FALSE
"78384","Make",784,1,1,39501,1,FALSE
"78385","Make",784,1,0,39501,2,FALSE
"78386","Miss",784,0,1,39502,0,FALSE
"78387","Miss",784,0,0,39502,0,FALSE
"78388","Miss",784,0,0,39502,0,FALSE
"78389","Make",784,1,1,39503,1,FALSE
"78390","Make",784,1,0,39503,2,FALSE
"78391","Miss",784,0,1,39504,0,FALSE
"78392","Make",784,1,1,39505,1,FALSE
"78393","Miss",784,0,1,39506,0,FALSE
"78394","Miss",784,0,0,39506,0,FALSE
"78395","Miss",784,0,0,39506,0,FALSE
"78396","Make",784,1,1,39507,1,FALSE
"78397","Make",784,1,0,39507,2,FALSE
"78398","Miss",784,0,1,39508,0,FALSE
"78399","Make",784,1,1,39509,1,FALSE
"78400","Miss",784,0,1,39510,0,FALSE
"78401","Miss",785,0,1,39511,0,FALSE
"78402","Miss",785,0,0,39511,0,FALSE
"78403","Miss",785,0,0,39511,0,FALSE
"78404","Miss",785,0,0,39511,0,FALSE
"78405","Miss",785,0,0,39511,0,FALSE
"78406","Make",785,1,1,39512,1,FALSE
"78407","Miss",785,0,1,39513,0,FALSE
"78408","Miss",785,0,0,39513,0,FALSE
"78409","Make",785,1,1,39514,1,FALSE
"78410","Make",785,1,0,39514,2,FALSE
"78411","Miss",785,0,1,39515,0,FALSE
"78412","Miss",785,0,0,39515,0,FALSE
"78413","Miss",785,0,0,39515,0,FALSE
"78414","Make",785,1,1,39516,1,FALSE
"78415","Miss",785,0,1,39517,0,FALSE
"78416","Miss",785,0,0,39517,0,FALSE
"78417","Miss",785,0,0,39517,0,FALSE
"78418","Miss",785,0,0,39517,0,FALSE
"78419","Miss",785,0,0,39517,0,FALSE
"78420","Make",785,1,1,39518,1,FALSE
"78421","Miss",785,0,1,39519,0,FALSE
"78422","Make",785,1,1,39520,1,FALSE
"78423","Miss",785,0,1,39521,0,FALSE
"78424","Make",785,1,1,39522,1,FALSE
"78425","Miss",785,0,1,39523,0,FALSE
"78426","Miss",785,0,0,39523,0,FALSE
"78427","Miss",785,0,0,39523,0,FALSE
"78428","Make",785,1,1,39524,1,FALSE
"78429","Miss",785,0,1,39525,0,FALSE
"78430","Make",785,1,1,39526,1,FALSE
"78431","Miss",785,0,1,39527,0,FALSE
"78432","Make",785,1,1,39528,1,FALSE
"78433","Make",785,1,0,39528,2,FALSE
"78434","Make",785,1,0,39528,3,FALSE
"78435","Miss",785,0,1,39529,0,TRUE
"78436","Miss",785,0,0,39529,0,FALSE
"78437","Make",785,1,1,39530,1,FALSE
"78438","Miss",785,0,1,39531,0,FALSE
"78439","Make",785,1,1,39532,1,FALSE
"78440","Make",785,1,0,39532,2,FALSE
"78441","Make",785,1,0,39532,3,FALSE
"78442","Miss",785,0,1,39533,0,TRUE
"78443","Miss",785,0,0,39533,0,FALSE
"78444","Make",785,1,1,39534,1,FALSE
"78445","Miss",785,0,1,39535,0,FALSE
"78446","Miss",785,0,0,39535,0,FALSE
"78447","Miss",785,0,0,39535,0,FALSE
"78448","Miss",785,0,0,39535,0,FALSE
"78449","Miss",785,0,0,39535,0,FALSE
"78450","Miss",785,0,0,39535,0,FALSE
"78451","Make",785,1,1,39536,1,FALSE
"78452","Miss",785,0,1,39537,0,FALSE
"78453","Make",785,1,1,39538,1,FALSE
"78454","Miss",785,0,1,39539,0,FALSE
"78455","Miss",785,0,0,39539,0,FALSE
"78456","Make",785,1,1,39540,1,FALSE
"78457","Miss",785,0,1,39541,0,FALSE
"78458","Make",785,1,1,39542,1,FALSE
"78459","Make",785,1,0,39542,2,FALSE
"78460","Miss",785,0,1,39543,0,FALSE
"78461","Make",785,1,1,39544,1,FALSE
"78462","Miss",785,0,1,39545,0,FALSE
"78463","Miss",785,0,0,39545,0,FALSE
"78464","Miss",785,0,0,39545,0,FALSE
"78465","Miss",785,0,0,39545,0,FALSE
"78466","Miss",785,0,0,39545,0,FALSE
"78467","Make",785,1,1,39546,1,FALSE
"78468","Miss",785,0,1,39547,0,FALSE
"78469","Miss",785,0,0,39547,0,FALSE
"78470","Make",785,1,1,39548,1,FALSE
"78471","Miss",785,0,1,39549,0,FALSE
"78472","Make",785,1,1,39550,1,FALSE
"78473","Make",785,1,0,39550,2,FALSE
"78474","Miss",785,0,1,39551,0,FALSE
"78475","Make",785,1,1,39552,1,FALSE
"78476","Miss",785,0,1,39553,0,FALSE
"78477","Make",785,1,1,39554,1,FALSE
"78478","Miss",785,0,1,39555,0,FALSE
"78479","Make",785,1,1,39556,1,FALSE
"78480","Make",785,1,0,39556,2,FALSE
"78481","Make",785,1,0,39556,3,FALSE
"78482","Make",785,1,0,39556,4,TRUE
"78483","Make",785,1,0,39556,5,TRUE
"78484","Make",785,1,0,39556,6,TRUE
"78485","Make",785,1,0,39556,7,TRUE
"78486","Miss",785,0,1,39557,0,TRUE
"78487","Make",785,1,1,39558,1,FALSE
"78488","Miss",785,0,1,39559,0,FALSE
"78489","Miss",785,0,0,39559,0,FALSE
"78490","Make",785,1,1,39560,1,FALSE
"78491","Miss",785,0,1,39561,0,FALSE
"78492","Miss",785,0,0,39561,0,FALSE
"78493","Miss",785,0,0,39561,0,FALSE
"78494","Make",785,1,1,39562,1,FALSE
"78495","Miss",785,0,1,39563,0,FALSE
"78496","Make",785,1,1,39564,1,FALSE
"78497","Make",785,1,0,39564,2,FALSE
"78498","Miss",785,0,1,39565,0,FALSE
"78499","Miss",785,0,0,39565,0,FALSE
"78500","Miss",785,0,0,39565,0,FALSE
"78501","Miss",786,0,1,39566,0,FALSE
"78502","Make",786,1,1,39567,1,FALSE
"78503","Make",786,1,0,39567,2,FALSE
"78504","Miss",786,0,1,39568,0,FALSE
"78505","Make",786,1,1,39569,1,FALSE
"78506","Make",786,1,0,39569,2,FALSE
"78507","Miss",786,0,1,39570,0,FALSE
"78508","Make",786,1,1,39571,1,FALSE
"78509","Miss",786,0,1,39572,0,FALSE
"78510","Miss",786,0,0,39572,0,FALSE
"78511","Make",786,1,1,39573,1,FALSE
"78512","Make",786,1,0,39573,2,FALSE
"78513","Make",786,1,0,39573,3,FALSE
"78514","Miss",786,0,1,39574,0,TRUE
"78515","Miss",786,0,0,39574,0,FALSE
"78516","Make",786,1,1,39575,1,FALSE
"78517","Miss",786,0,1,39576,0,FALSE
"78518","Make",786,1,1,39577,1,FALSE
"78519","Miss",786,0,1,39578,0,FALSE
"78520","Make",786,1,1,39579,1,FALSE
"78521","Make",786,1,0,39579,2,FALSE
"78522","Make",786,1,0,39579,3,FALSE
"78523","Miss",786,0,1,39580,0,TRUE
"78524","Make",786,1,1,39581,1,FALSE
"78525","Make",786,1,0,39581,2,FALSE
"78526","Make",786,1,0,39581,3,FALSE
"78527","Miss",786,0,1,39582,0,TRUE
"78528","Make",786,1,1,39583,1,FALSE
"78529","Make",786,1,0,39583,2,FALSE
"78530","Miss",786,0,1,39584,0,FALSE
"78531","Miss",786,0,0,39584,0,FALSE
"78532","Miss",786,0,0,39584,0,FALSE
"78533","Make",786,1,1,39585,1,FALSE
"78534","Miss",786,0,1,39586,0,FALSE
"78535","Make",786,1,1,39587,1,FALSE
"78536","Miss",786,0,1,39588,0,FALSE
"78537","Make",786,1,1,39589,1,FALSE
"78538","Make",786,1,0,39589,2,FALSE
"78539","Miss",786,0,1,39590,0,FALSE
"78540","Make",786,1,1,39591,1,FALSE
"78541","Make",786,1,0,39591,2,FALSE
"78542","Make",786,1,0,39591,3,FALSE
"78543","Make",786,1,0,39591,4,TRUE
"78544","Miss",786,0,1,39592,0,TRUE
"78545","Make",786,1,1,39593,1,FALSE
"78546","Make",786,1,0,39593,2,FALSE
"78547","Make",786,1,0,39593,3,FALSE
"78548","Make",786,1,0,39593,4,TRUE
"78549","Make",786,1,0,39593,5,TRUE
"78550","Make",786,1,0,39593,6,TRUE
"78551","Miss",786,0,1,39594,0,TRUE
"78552","Make",786,1,1,39595,1,FALSE
"78553","Miss",786,0,1,39596,0,FALSE
"78554","Make",786,1,1,39597,1,FALSE
"78555","Miss",786,0,1,39598,0,FALSE
"78556","Make",786,1,1,39599,1,FALSE
"78557","Make",786,1,0,39599,2,FALSE
"78558","Make",786,1,0,39599,3,FALSE
"78559","Make",786,1,0,39599,4,TRUE
"78560","Make",786,1,0,39599,5,TRUE
"78561","Miss",786,0,1,39600,0,TRUE
"78562","Make",786,1,1,39601,1,FALSE
"78563","Make",786,1,0,39601,2,FALSE
"78564","Miss",786,0,1,39602,0,FALSE
"78565","Miss",786,0,0,39602,0,FALSE
"78566","Make",786,1,1,39603,1,FALSE
"78567","Miss",786,0,1,39604,0,FALSE
"78568","Make",786,1,1,39605,1,FALSE
"78569","Miss",786,0,1,39606,0,FALSE
"78570","Make",786,1,1,39607,1,FALSE
"78571","Make",786,1,0,39607,2,FALSE
"78572","Make",786,1,0,39607,3,FALSE
"78573","Make",786,1,0,39607,4,TRUE
"78574","Miss",786,0,1,39608,0,TRUE
"78575","Miss",786,0,0,39608,0,FALSE
"78576","Make",786,1,1,39609,1,FALSE
"78577","Make",786,1,0,39609,2,FALSE
"78578","Miss",786,0,1,39610,0,FALSE
"78579","Miss",786,0,0,39610,0,FALSE
"78580","Miss",786,0,0,39610,0,FALSE
"78581","Make",786,1,1,39611,1,FALSE
"78582","Make",786,1,0,39611,2,FALSE
"78583","Miss",786,0,1,39612,0,FALSE
"78584","Make",786,1,1,39613,1,FALSE
"78585","Make",786,1,0,39613,2,FALSE
"78586","Miss",786,0,1,39614,0,FALSE
"78587","Miss",786,0,0,39614,0,FALSE
"78588","Make",786,1,1,39615,1,FALSE
"78589","Make",786,1,0,39615,2,FALSE
"78590","Miss",786,0,1,39616,0,FALSE
"78591","Miss",786,0,0,39616,0,FALSE
"78592","Make",786,1,1,39617,1,FALSE
"78593","Make",786,1,0,39617,2,FALSE
"78594","Make",786,1,0,39617,3,FALSE
"78595","Make",786,1,0,39617,4,TRUE
"78596","Miss",786,0,1,39618,0,TRUE
"78597","Miss",786,0,0,39618,0,FALSE
"78598","Miss",786,0,0,39618,0,FALSE
"78599","Miss",786,0,0,39618,0,FALSE
"78600","Make",786,1,1,39619,1,FALSE
"78601","Miss",787,0,1,39620,0,FALSE
"78602","Miss",787,0,0,39620,0,FALSE
"78603","Make",787,1,1,39621,1,FALSE
"78604","Miss",787,0,1,39622,0,FALSE
"78605","Make",787,1,1,39623,1,FALSE
"78606","Make",787,1,0,39623,2,FALSE
"78607","Miss",787,0,1,39624,0,FALSE
"78608","Miss",787,0,0,39624,0,FALSE
"78609","Miss",787,0,0,39624,0,FALSE
"78610","Miss",787,0,0,39624,0,FALSE
"78611","Miss",787,0,0,39624,0,FALSE
"78612","Make",787,1,1,39625,1,FALSE
"78613","Miss",787,0,1,39626,0,FALSE
"78614","Miss",787,0,0,39626,0,FALSE
"78615","Make",787,1,1,39627,1,FALSE
"78616","Make",787,1,0,39627,2,FALSE
"78617","Make",787,1,0,39627,3,FALSE
"78618","Make",787,1,0,39627,4,TRUE
"78619","Make",787,1,0,39627,5,TRUE
"78620","Miss",787,0,1,39628,0,TRUE
"78621","Miss",787,0,0,39628,0,FALSE
"78622","Miss",787,0,0,39628,0,FALSE
"78623","Miss",787,0,0,39628,0,FALSE
"78624","Miss",787,0,0,39628,0,FALSE
"78625","Miss",787,0,0,39628,0,FALSE
"78626","Miss",787,0,0,39628,0,FALSE
"78627","Miss",787,0,0,39628,0,FALSE
"78628","Miss",787,0,0,39628,0,FALSE
"78629","Miss",787,0,0,39628,0,FALSE
"78630","Miss",787,0,0,39628,0,FALSE
"78631","Miss",787,0,0,39628,0,FALSE
"78632","Miss",787,0,0,39628,0,FALSE
"78633","Make",787,1,1,39629,1,FALSE
"78634","Make",787,1,0,39629,2,FALSE
"78635","Miss",787,0,1,39630,0,FALSE
"78636","Miss",787,0,0,39630,0,FALSE
"78637","Miss",787,0,0,39630,0,FALSE
"78638","Make",787,1,1,39631,1,FALSE
"78639","Make",787,1,0,39631,2,FALSE
"78640","Miss",787,0,1,39632,0,FALSE
"78641","Make",787,1,1,39633,1,FALSE
"78642","Miss",787,0,1,39634,0,FALSE
"78643","Miss",787,0,0,39634,0,FALSE
"78644","Miss",787,0,0,39634,0,FALSE
"78645","Make",787,1,1,39635,1,FALSE
"78646","Miss",787,0,1,39636,0,FALSE
"78647","Make",787,1,1,39637,1,FALSE
"78648","Miss",787,0,1,39638,0,FALSE
"78649","Make",787,1,1,39639,1,FALSE
"78650","Make",787,1,0,39639,2,FALSE
"78651","Miss",787,0,1,39640,0,FALSE
"78652","Make",787,1,1,39641,1,FALSE
"78653","Make",787,1,0,39641,2,FALSE
"78654","Miss",787,0,1,39642,0,FALSE
"78655","Make",787,1,1,39643,1,FALSE
"78656","Miss",787,0,1,39644,0,FALSE
"78657","Make",787,1,1,39645,1,FALSE
"78658","Make",787,1,0,39645,2,FALSE
"78659","Miss",787,0,1,39646,0,FALSE
"78660","Make",787,1,1,39647,1,FALSE
"78661","Make",787,1,0,39647,2,FALSE
"78662","Make",787,1,0,39647,3,FALSE
"78663","Make",787,1,0,39647,4,TRUE
"78664","Make",787,1,0,39647,5,TRUE
"78665","Miss",787,0,1,39648,0,TRUE
"78666","Miss",787,0,0,39648,0,FALSE
"78667","Make",787,1,1,39649,1,FALSE
"78668","Miss",787,0,1,39650,0,FALSE
"78669","Miss",787,0,0,39650,0,FALSE
"78670","Make",787,1,1,39651,1,FALSE
"78671","Miss",787,0,1,39652,0,FALSE
"78672","Miss",787,0,0,39652,0,FALSE
"78673","Miss",787,0,0,39652,0,FALSE
"78674","Make",787,1,1,39653,1,FALSE
"78675","Make",787,1,0,39653,2,FALSE
"78676","Miss",787,0,1,39654,0,FALSE
"78677","Make",787,1,1,39655,1,FALSE
"78678","Miss",787,0,1,39656,0,FALSE
"78679","Miss",787,0,0,39656,0,FALSE
"78680","Make",787,1,1,39657,1,FALSE
"78681","Make",787,1,0,39657,2,FALSE
"78682","Make",787,1,0,39657,3,FALSE
"78683","Make",787,1,0,39657,4,TRUE
"78684","Miss",787,0,1,39658,0,TRUE
"78685","Miss",787,0,0,39658,0,FALSE
"78686","Make",787,1,1,39659,1,FALSE
"78687","Make",787,1,0,39659,2,FALSE
